Year,Month,Visitors,Average high temperature,Average low temperature,Average temperature,extra vacation,Island,Country
2014,12,571568.7682,67.9,51,59.45,2,Maui,US_East
2015,1,592984.4194,62.9,48.2,55.55,2,Maui,US_East
2015,2,566538.8634,68.8,53.9,61.35,1,Maui,US_East
2015,3,641194.3569,68,52.5,60.25,0,Maui,US_East
2015,4,513818.1072,72.2,55,63.6,1,Maui,US_East
2015,5,579777.4222,65.6,51.5,58.55,0,Maui,US_East
2015,6,714921.0829,73.1,55.5,64.3,1,Maui,US_East
2015,7,696840.5223,75.5,60.3,67.9,0,Maui,US_East
2015,8,545419.135,77,62.9,69.95,0,Maui,US_East
2015,9,424937.9071,73.4,60.4,66.9,1,Maui,US_East
2015,10,476143.0634,75.3,59.5,67.4,1,Maui,US_East
2015,11,415585.7738,71.6,56.2,63.9,2,Maui,US_East
2015,12,588296.763,50.1,38.7,44.4,2,Maui,US_East
2007,1,811451.8743,80.9,68.8,74.85,2,Maui,US_West
2007,2,845805.4522,80.2,66.7,73.45,1,Maui,US_West
2007,3,1043838.508,80.5,67.9,74.2,0,Maui,US_West
2007,4,1048612.711,83.6,69.7,76.65,1,Maui,US_West
2007,5,1003949.289,85,71.6,78.3,0,Maui,US_West
2007,6,1192261.283,87.3,74.1,80.7,1,Maui,US_West
2007,7,1317838.144,88,75.2,81.6,0,Maui,US_West
2007,8,1297810.705,88.3,75.8,82.05,0,Maui,US_West
2007,9,886611.8885,88.2,74.9,81.55,1,Maui,US_West
2007,10,977291.9541,86.3,74,80.15,1,Maui,US_West
2007,11,976526.8006,82.7,70.5,76.6,2,Maui,US_West
2007,12,1013452.132,80,71.1,75.55,2,Maui,US_West
2008,1,801977.4785,79.5,67.6,73.55,2,Maui,US_West
2008,2,818137.6183,81,68.4,74.7,1,Maui,US_West
2008,3,1013418.593,83.8,70.7,77.25,0,Maui,US_West
2008,4,860353.7706,83.7,70.7,77.2,1,Maui,US_West
2008,5,834365.6915,85.5,72.9,79.2,0,Maui,US_West
2008,6,944816.0223,86.8,74.1,80.45,1,Maui,US_West
2008,7,973532.058,88.9,75.5,82.2,0,Maui,US_West
2008,8,955112.4413,88.4,74.8,81.6,0,Maui,US_West
2008,9,649066.5931,87.4,73.5,80.45,1,Maui,US_West
2008,10,727356.645,85.6,73.7,79.65,1,Maui,US_West
2008,11,728490.233,83.2,71.3,77.25,2,Maui,US_West
2008,12,742360.6355,83.2,71.3,77.25,2,Maui,US_West
2009,1,640738.6695,66.9,52.7,59.8,2,Maui,US_West
2009,2,655509.6012,66.9,51.4,59.15,1,Maui,US_West
2009,3,724920.129,66.7,52.2,59.45,0,Maui,US_West
2009,4,801285.6912,68.2,53.5,60.85,1,Maui,US_West
2009,5,759409.2084,70.2,56.7,63.45,0,Maui,US_West
2009,6,961129.8076,73.9,51.8,62.85,1,Maui,US_West
2009,7,1012843.977,74.5,58.8,66.65,0,Maui,US_West
2009,8,991410.4501,76.2,58.9,67.55,0,Maui,US_West
2009,9,697736.4098,75.6,58,66.8,1,Maui,US_West
2009,10,744589.0551,75.1,59.8,67.45,1,Maui,US_West
2009,11,744782.3731,72.5,56.1,64.3,2,Maui,US_West
2009,12,780979.106,70.1,53.7,61.9,2,Maui,US_West
2010,1,676823.0436,69.2,54,61.6,2,Maui,US_West
2010,2,701460.5,68,51.7,59.85,1,Maui,US_West
2010,3,836749.2479,69.1,52.6,60.85,0,Maui,US_West
2010,4,860751.2471,69.7,53.4,61.55,1,Maui,US_West
2010,5,861369.4806,71.6,55.4,63.5,0,Maui,US_West
2010,6,978053.6232,73.3,56,64.65,1,Maui,US_West
2010,7,1093701.8,74.2,56.5,65.35,0,Maui,US_West
2010,8,1062979.643,74.3,56.7,65.5,0,Maui,US_West
2010,9,817122.3487,74.3,56.7,65.5,1,Maui,US_West
2010,10,923613.5512,74,57,65.5,1,Maui,US_West
2010,11,860850,72.1,55.9,64,2,Maui,US_West
2010,12,866651.4668,70,55.4,62.7,2,Maui,US_West
2011,1,756035.5898,67.8,53.1,60.45,2,Maui,US_West
2011,2,753594.739,68.2,54.7,61.45,1,Maui,US_West
2011,3,846312.8747,69.8,54.5,62.15,0,Maui,US_West
2011,4,957122.6608,69.7,55.3,62.5,1,Maui,US_West
2011,5,851812.0427,71.5,56.6,64.05,0,Maui,US_West
2011,6,1017772.753,72.1,56.4,64.25,1,Maui,US_West
2011,7,1075376.585,73.6,56.5,65.05,0,Maui,US_West
2011,8,992118.6956,74.6,57.1,65.85,0,Maui,US_West
2011,9,813804.3683,74.2,56.7,65.45,1,Maui,US_West
2011,10,855914.8029,72.9,56.2,64.55,1,Maui,US_West
2011,11,873722.5357,71,55.5,63.25,2,Maui,US_West
2011,12,904909.3228,69.4,53.6,61.5,2,Maui,US_West
2012,1,772196.2767,69.8,53.4,61.6,2,Maui,US_West
2012,2,752691.9078,65.9,50.6,58.25,1,Maui,US_West
2012,3,926044.7193,68.8,53,60.9,0,Maui,US_West
2012,4,968496.6946,69.6,53.3,61.45,1,Maui,US_West
2012,5,906416.5909,71.4,54.1,62.75,0,Maui,US_West
2012,6,1077587.391,71.5,55.5,63.5,1,Maui,US_West
2012,7,1112331.424,72.6,56.2,64.4,0,Maui,US_West
2012,8,1080157.491,74.5,57.2,65.85,0,Maui,US_West
2012,9,825927.9859,72.2,56.5,64.4,1,Maui,US_West
2012,10,960939.0488,73.2,57,65.1,1,Maui,US_West
2012,11,967473.4012,71.8,54.7,63.25,2,Maui,US_West
2012,12,965926.3648,70.5,54.6,62.55,2,Maui,US_West
2013,1,829871.4295,68.6,52.8,60.7,2,Maui,US_West
2013,2,802812.8186,68.8,50.3,59.55,1,Maui,US_West
2013,3,977384.0173,67.7,51.3,59.5,0,Maui,US_West
2013,4,969060.6171,67.6,51.9,59.75,1,Maui,US_West
2013,5,926557.5635,71.1,56.3,63.7,0,Maui,US_West
2013,6,1130417.562,70.2,54.8,62.5,1,Maui,US_West
2013,7,1106320.445,74.4,57.9,66.15,0,Maui,US_West
2013,8,1069876.145,74.9,57,65.95,0,Maui,US_West
2013,9,792542.0065,75.6,58.2,66.9,1,Maui,US_West
2013,10,880145.8315,73.2,58.1,65.65,1,Maui,US_West
2013,11,917881.0228,62.2,49,55.6,2,Maui,US_West
2013,12,946203.4031,63.4,49.7,56.55,2,Maui,US_West
2014,1,805866.9596,67.4,52.7,60.05,2,Maui,US_West
2014,2,761708.928,69.3,55.4,62.35,1,Maui,US_West
2014,3,935313.7066,68.9,54,61.45,0,Maui,US_West
2014,4,984964.2227,70.6,54.3,62.45,1,Maui,US_West
2014,5,959820.3477,71.1,56.3,63.7,0,Maui,US_West
2014,6,1119374.45,71.3,54.4,62.85,1,Maui,US_West
2014,7,1167571.678,75.2,58.4,66.8,0,Maui,US_West
2014,8,1084574.402,76.4,58.4,67.4,0,Maui,US_West
2014,9,868969.4802,65.6,51.6,58.6,1,Maui,US_West
2014,10,990664.7019,74.2,59.4,66.8,1,Maui,US_West
2014,11,991440.5713,71.9,56.5,64.2,2,Maui,US_West
2014,12,1025148.753,67.9,51,59.45,2,Maui,US_West
2015,1,877304.6667,62.9,48.2,55.55,2,Maui,US_West
2015,2,852665.8106,68.8,53.9,61.35,1,Maui,US_West
2015,3,1045544.152,68,52.5,60.25,0,Maui,US_West
2015,4,1065803.053,72.2,55,63.6,1,Maui,US_West
2015,5,1068311.544,65.6,51.5,58.55,0,Maui,US_West
2015,6,1239083.829,73.1,55.5,64.3,1,Maui,US_West
2015,7,1302188.988,75.5,60.3,67.9,0,Maui,US_West
2015,8,1131701.305,77,62.9,69.95,0,Maui,US_West
2015,9,939590.3263,73.4,60.4,66.9,1,Maui,US_West
2015,10,995064.3488,75.3,59.5,67.4,1,Maui,US_West
2015,11,1035550.229,71.6,56.2,63.9,2,Maui,US_West
2015,12,1114469.247,50.1,38.7,44.4,2,Maui,US_West
2007,1,262682.7356,80.9,68.8,74.85,2,Oahu,Canada
2007,2,227108.4287,80.2,66.7,73.45,1,Oahu,Canada
2007,3,229632.9839,80.5,67.9,74.2,0,Oahu,Canada
2007,4,172261.4008,83.6,69.7,76.65,1,Oahu,Canada
2007,5,98838.90243,85,71.6,78.3,0,Oahu,Canada
2007,6,80746.91819,87.3,74.1,80.7,1,Oahu,Canada
2007,7,107323.0523,88,75.2,81.6,0,Oahu,Canada
2007,8,124345.6594,88.3,75.8,82.05,0,Oahu,Canada
2007,9,97367.86994,88.2,74.9,81.55,1,Oahu,Canada
2007,10,130863.1182,86.3,74,80.15,1,Oahu,Canada
2007,11,196054.7789,82.7,70.5,76.6,2,Oahu,Canada
2007,12,252195.5203,80,71.1,75.55,2,Oahu,Canada
2008,1,254016.489,79.5,67.6,73.55,2,Oahu,Canada
2008,2,246355.3796,81,68.4,74.7,1,Oahu,Canada
2008,3,248740.2574,83.8,70.7,77.25,0,Oahu,Canada
2008,4,176846.1102,83.7,70.7,77.2,1,Oahu,Canada
2008,5,127771.9126,85.5,72.9,79.2,0,Oahu,Canada
2008,6,93369.30434,86.8,74.1,80.45,1,Oahu,Canada
2008,7,121173.5275,88.9,75.5,82.2,0,Oahu,Canada
2008,8,120872.0287,88.4,74.8,81.6,0,Oahu,Canada
2008,9,84381.87305,87.4,73.5,80.45,1,Oahu,Canada
2008,10,119831.1367,85.6,73.7,79.65,1,Oahu,Canada
2008,11,147911.6843,83.2,71.3,77.25,2,Oahu,Canada
2008,12,209076.7263,83.2,71.3,77.25,2,Oahu,Canada
2009,1,199862.7709,66.9,52.7,59.8,2,Oahu,Canada
2009,2,192092.53,66.9,51.4,59.15,1,Oahu,Canada
2009,3,178201.0921,66.7,52.2,59.45,0,Oahu,Canada
2009,4,167905.7485,68.2,53.5,60.85,1,Oahu,Canada
2009,5,93339.82115,70.2,56.7,63.45,0,Oahu,Canada
2009,6,75178.83034,73.9,51.8,62.85,1,Oahu,Canada
2009,7,104700.5267,74.5,58.8,66.65,0,Oahu,Canada
2009,8,112937.5064,76.2,58.9,67.55,0,Oahu,Canada
2009,9,79706.98154,75.6,58,66.8,1,Oahu,Canada
2009,10,115674.4747,75.1,59.8,67.45,1,Oahu,Canada
2009,11,151630.919,72.5,56.1,64.3,2,Oahu,Canada
2009,12,217878.8792,70.1,53.7,61.9,2,Oahu,Canada
2010,1,242686.3427,69.2,54,61.6,2,Oahu,Canada
2010,2,229903.341,68,51.7,59.85,1,Oahu,Canada
2010,3,227673.4053,69.1,52.6,60.85,0,Oahu,Canada
2010,4,173186.5579,69.7,53.4,61.55,1,Oahu,Canada
2010,5,103653.0279,71.6,55.4,63.5,0,Oahu,Canada
2010,6,77641.21688,73.3,56,64.65,1,Oahu,Canada
2010,7,114662.1833,74.2,56.5,65.35,0,Oahu,Canada
2010,8,132307.1046,74.3,56.7,65.5,0,Oahu,Canada
2010,9,88385.56587,74.3,56.7,65.5,1,Oahu,Canada
2010,10,129250.9504,74,57,65.5,1,Oahu,Canada
2010,11,173649.2526,72.1,55.9,64,2,Oahu,Canada
2010,12,261723.3452,70,55.4,62.7,2,Oahu,Canada
2011,1,251706.8641,67.8,53.1,60.45,2,Oahu,Canada
2011,2,251012.787,68.2,54.7,61.45,1,Oahu,Canada
2011,3,281921.0898,69.8,54.5,62.15,0,Oahu,Canada
2011,4,202634.6014,69.7,55.3,62.5,1,Oahu,Canada
2011,5,135408.1579,71.5,56.6,64.05,0,Oahu,Canada
2011,6,95070.62801,72.1,56.4,64.25,1,Oahu,Canada
2011,7,146829.3448,73.6,56.5,65.05,0,Oahu,Canada
2011,8,159328.1699,74.6,57.1,65.85,0,Oahu,Canada
2011,9,111198.5542,74.2,56.7,65.45,1,Oahu,Canada
2011,10,146022.4395,72.9,56.2,64.55,1,Oahu,Canada
2011,11,180344.8052,71,55.5,63.25,2,Oahu,Canada
2011,12,271349.0954,69.4,53.6,61.5,2,Oahu,Canada
2012,1,260476.9524,69.8,53.4,61.6,2,Oahu,Canada
2012,2,261158.9331,65.9,50.6,58.25,1,Oahu,Canada
2012,3,266009.8537,68.8,53,60.9,0,Oahu,Canada
2012,4,186446.9517,69.6,53.3,61.45,1,Oahu,Canada
2012,5,114612.9218,71.4,54.1,62.75,0,Oahu,Canada
2012,6,82115.09335,71.5,55.5,63.5,1,Oahu,Canada
2012,7,125940.3717,72.6,56.2,64.4,0,Oahu,Canada
2012,8,139535.1576,74.5,57.2,65.85,0,Oahu,Canada
2012,9,92742.19216,72.2,56.5,64.4,1,Oahu,Canada
2012,10,126864.1454,73.2,57,65.1,1,Oahu,Canada
2012,11,171627.5109,71.8,54.7,63.25,2,Oahu,Canada
2012,12,266269.2543,70.5,54.6,62.55,2,Oahu,Canada
2013,1,272793.0602,68.6,52.8,60.7,2,Oahu,Canada
2013,2,256457.0993,68.8,50.3,59.55,1,Oahu,Canada
2013,3,284676.7281,67.7,51.3,59.5,0,Oahu,Canada
2013,4,187854.263,67.6,51.9,59.75,1,Oahu,Canada
2013,5,145170.7931,71.1,56.3,63.7,0,Oahu,Canada
2013,6,93800.40409,70.2,54.8,62.5,1,Oahu,Canada
2013,7,139813.94,74.4,57.9,66.15,0,Oahu,Canada
2013,8,149804.9152,74.9,57,65.95,0,Oahu,Canada
2013,9,100770.7937,75.6,58.2,66.9,1,Oahu,Canada
2013,10,144006.2209,73.2,58.1,65.65,1,Oahu,Canada
2013,11,168620.9184,62.2,49,55.6,2,Oahu,Canada
2013,12,244514.6177,63.4,49.7,56.55,2,Oahu,Canada
2014,1,257804.6751,67.4,52.7,60.05,2,Oahu,Canada
2014,2,245188.9573,69.3,55.4,62.35,1,Oahu,Canada
2014,3,434173.7609,68.9,54,61.45,0,Oahu,Canada
2014,4,189922.0951,70.6,54.3,62.45,1,Oahu,Canada
2014,5,159174.7679,71.1,56.3,63.7,0,Oahu,Canada
2014,6,91862.21924,71.3,54.4,62.85,1,Oahu,Canada
2014,7,127145.8557,75.2,58.4,66.8,0,Oahu,Canada
2014,8,133157.5713,76.4,58.4,67.4,0,Oahu,Canada
2014,9,95473.81103,65.6,51.6,58.6,1,Oahu,Canada
2014,10,135456.45,74.2,59.4,66.8,1,Oahu,Canada
2014,11,168729.2355,71.9,56.5,64.2,2,Oahu,Canada
2014,12,262329.2251,67.9,51,59.45,2,Oahu,Canada
2015,1,265958.6064,62.9,48.2,55.55,2,Oahu,Canada
2015,2,252353.138,68.8,53.9,61.35,1,Oahu,Canada
2015,3,279127.0181,68,52.5,60.25,0,Oahu,Canada
2015,4,182186.035,72.2,55,63.6,1,Oahu,Canada
2015,5,122852.7728,65.6,51.5,58.55,0,Oahu,Canada
2015,6,93628.7509,73.1,55.5,64.3,1,Oahu,Canada
2015,7,138822.6109,75.5,60.3,67.9,0,Oahu,Canada
2015,8,155449.7286,77,62.9,69.95,0,Oahu,Canada
2015,9,105748.9866,73.4,60.4,66.9,1,Oahu,Canada
2015,10,125368.3144,75.3,59.5,67.4,1,Oahu,Canada
2015,11,164457.7753,71.6,56.2,63.9,2,Oahu,Canada
2015,12,243090.8655,50.1,38.7,44.4,2,Oahu,Canada
2007,1,981301.3427,80.9,68.8,74.85,2,Oahu,Japan
2007,2,902367.311,80.2,66.7,73.45,1,Oahu,Japan
2007,3,1095398.443,80.5,67.9,74.2,0,Oahu,Japan
2007,4,866004.97,83.6,69.7,76.65,1,Oahu,Japan
2007,5,892646.4637,85,71.6,78.3,0,Oahu,Japan
2007,6,981361.3369,87.3,74.1,80.7,1,Oahu,Japan
2007,7,1095814.236,88,75.2,81.6,0,Oahu,Japan
2007,8,1321966.43,88.3,75.8,82.05,0,Oahu,Japan
2007,9,1111160.544,88.2,74.9,81.55,1,Oahu,Japan
2007,10,1012117.282,86.3,74,80.15,1,Oahu,Japan
2007,11,1009363.056,82.7,70.5,76.6,2,Oahu,Japan
2007,12,1125386.272,80,71.1,75.55,2,Oahu,Japan
2008,1,977325.6517,79.5,67.6,73.55,2,Oahu,Japan
2008,2,930261.8492,81,68.4,74.7,1,Oahu,Japan
2008,3,1032412.422,83.8,70.7,77.25,0,Oahu,Japan
2008,4,755705.2277,83.7,70.7,77.2,1,Oahu,Japan
2008,5,913134.2115,85.5,72.9,79.2,0,Oahu,Japan
2008,6,884961.3184,86.8,74.1,80.45,1,Oahu,Japan
2008,7,998326.0622,88.9,75.5,82.2,0,Oahu,Japan
2008,8,1154693.383,88.4,74.8,81.6,0,Oahu,Japan
2008,9,905296.0379,87.4,73.5,80.45,1,Oahu,Japan
2008,10,917535.805,85.6,73.7,79.65,1,Oahu,Japan
2008,11,823812.5815,83.2,71.3,77.25,2,Oahu,Japan
2008,12,980944.783,83.2,71.3,77.25,2,Oahu,Japan
2009,1,904873.3794,66.9,52.7,59.8,2,Oahu,Japan
2009,2,941252.3035,66.9,51.4,59.15,1,Oahu,Japan
2009,3,1044893.684,66.7,52.2,59.45,0,Oahu,Japan
2009,4,865904.0266,68.2,53.5,60.85,1,Oahu,Japan
2009,5,787668.0648,70.2,56.7,63.45,0,Oahu,Japan
2009,6,636838.5269,73.9,51.8,62.85,1,Oahu,Japan
2009,7,939583.9554,74.5,58.8,66.65,0,Oahu,Japan
2009,8,1116401.251,76.2,58.9,67.55,0,Oahu,Japan
2009,9,1120511.44,75.6,58,66.8,1,Oahu,Japan
2009,10,1000755.717,75.1,59.8,67.45,1,Oahu,Japan
2009,11,938052.4234,72.5,56.1,64.3,2,Oahu,Japan
2009,12,1025527.982,70.1,53.7,61.9,2,Oahu,Japan
2010,1,878192.0364,69.2,54,61.6,2,Oahu,Japan
2010,2,930583.8145,68,51.7,59.85,1,Oahu,Japan
2010,3,1078566.754,69.1,52.6,60.85,0,Oahu,Japan
2010,4,787068.5609,69.7,53.4,61.55,1,Oahu,Japan
2010,5,914033.0187,71.6,55.4,63.5,0,Oahu,Japan
2010,6,976425.0037,73.3,56,64.65,1,Oahu,Japan
2010,7,1071344.243,74.2,56.5,65.35,0,Oahu,Japan
2010,8,1170780.725,74.3,56.7,65.5,0,Oahu,Japan
2010,9,1096616.487,74.3,56.7,65.5,1,Oahu,Japan
2010,10,990241.555,74,57,65.5,1,Oahu,Japan
2010,11,888161.965,72.1,55.9,64,2,Oahu,Japan
2010,12,1071661.565,70,55.4,62.7,2,Oahu,Japan
2011,1,1009344.034,67.8,53.1,60.45,2,Oahu,Japan
2011,2,1004178.948,68.2,54.7,61.45,1,Oahu,Japan
2011,3,903975.5162,69.8,54.5,62.15,0,Oahu,Japan
2011,4,673191.6648,69.7,55.3,62.5,1,Oahu,Japan
2011,5,743017.0655,71.5,56.6,64.05,0,Oahu,Japan
2011,6,924191.9952,72.1,56.4,64.25,1,Oahu,Japan
2011,7,1070012.45,73.6,56.5,65.05,0,Oahu,Japan
2011,8,1304399.197,74.6,57.1,65.85,0,Oahu,Japan
2011,9,1173244.864,74.2,56.7,65.45,1,Oahu,Japan
2011,10,1059142.274,72.9,56.2,64.55,1,Oahu,Japan
2011,11,968955.5441,71,55.5,63.25,2,Oahu,Japan
2011,12,1100127.829,69.4,53.6,61.5,2,Oahu,Japan
2012,1,1049238.98,69.8,53.4,61.6,2,Oahu,Japan
2012,2,1105894.713,65.9,50.6,58.25,1,Oahu,Japan
2012,3,1179101.812,68.8,53,60.9,0,Oahu,Japan
2012,4,917304.3945,69.6,53.3,61.45,1,Oahu,Japan
2012,5,1029796.913,71.4,54.1,62.75,0,Oahu,Japan
2012,6,1136148.529,71.5,55.5,63.5,1,Oahu,Japan
2012,7,1258460.659,72.6,56.2,64.4,0,Oahu,Japan
2012,8,1499262.864,74.5,57.2,65.85,0,Oahu,Japan
2012,9,1276469.754,72.2,56.5,64.4,1,Oahu,Japan
2012,10,1232026.768,73.2,57,65.1,1,Oahu,Japan
2012,11,1167575.536,71.8,54.7,63.25,2,Oahu,Japan
2012,12,1245925.518,70.5,54.6,62.55,2,Oahu,Japan
2013,1,1112636.025,68.6,52.8,60.7,2,Oahu,Japan
2013,2,1199649.074,68.8,50.3,59.55,1,Oahu,Japan
2013,3,1307497.545,67.7,51.3,59.5,0,Oahu,Japan
2013,4,943632.488,67.6,51.9,59.75,1,Oahu,Japan
2013,5,1052494.879,71.1,56.3,63.7,0,Oahu,Japan
2013,6,1127492.608,70.2,54.8,62.5,1,Oahu,Japan
2013,7,1228518.684,74.4,57.9,66.15,0,Oahu,Japan
2013,8,1534777.265,74.9,57,65.95,0,Oahu,Japan
2013,9,1270698.307,75.6,58.2,66.9,1,Oahu,Japan
2013,10,1338385.549,73.2,58.1,65.65,1,Oahu,Japan
2013,11,1178181.527,62.2,49,55.6,2,Oahu,Japan
2013,12,1288081.885,63.4,49.7,56.55,2,Oahu,Japan
2014,1,1226928.582,67.4,52.7,60.05,2,Oahu,Japan
2014,2,1171520.172,69.3,55.4,62.35,1,Oahu,Japan
2014,3,1271497.944,68.9,54,61.45,0,Oahu,Japan
2014,4,963600.4032,70.6,54.3,62.45,1,Oahu,Japan
2014,5,1111912.392,71.1,56.3,63.7,0,Oahu,Japan
2014,6,1231120,71.3,54.4,62.85,1,Oahu,Japan
2014,7,1268059.2,75.2,58.4,66.8,0,Oahu,Japan
2014,8,1439438.33,76.4,58.4,67.4,0,Oahu,Japan
2014,9,1314684.906,65.6,51.6,58.6,1,Oahu,Japan
2014,10,1306334.974,74.2,59.4,66.8,1,Oahu,Japan
2014,11,1196493.462,71.9,56.5,64.2,2,Oahu,Japan
2014,12,1251498.075,67.9,51,59.45,2,Oahu,Japan
2015,1,1081167.3,62.9,48.2,55.55,2,Oahu,Japan
2015,2,1183456.773,68.8,53.9,61.35,1,Oahu,Japan
2015,3,1241642.494,68,52.5,60.25,0,Oahu,Japan
2015,4,962013.1055,72.2,55,63.6,1,Oahu,Japan
2015,5,1099829.418,65.6,51.5,58.55,0,Oahu,Japan
2015,6,1157670.483,73.1,55.5,64.3,1,Oahu,Japan
2015,7,1280954.482,75.5,60.3,67.9,0,Oahu,Japan
2015,8,1510462.604,77,62.9,69.95,0,Oahu,Japan
2015,9,1318220.779,73.4,60.4,66.9,1,Oahu,Japan
2015,10,1314180,75.3,59.5,67.4,1,Oahu,Japan
2015,11,1193099.969,71.6,56.2,63.9,2,Oahu,Japan
2015,12,1261793.624,50.1,38.7,44.4,2,Oahu,Japan
2007,1,932369.1296,80.9,68.8,74.85,2,Oahu,US_East
2007,2,954340.0654,80.2,66.7,73.45,1,Oahu,US_East
2007,3,1117158.538,80.5,67.9,74.2,0,Oahu,US_East
2007,4,887304.3497,83.6,69.7,76.65,1,Oahu,US_East
2007,5,1005559.748,85,71.6,78.3,0,Oahu,US_East
2007,6,1242106.969,87.3,74.1,80.7,1,Oahu,US_East
2007,7,1173335.486,88,75.2,81.6,0,Oahu,US_East
2007,8,1022517.887,88.3,75.8,82.05,0,Oahu,US_East
2007,9,910494.8957,88.2,74.9,81.55,1,Oahu,US_East
2007,10,850746.2704,86.3,74,80.15,1,Oahu,US_East
2007,11,775326.0124,82.7,70.5,76.6,2,Oahu,US_East
2007,12,913889.8862,80,71.1,75.55,2,Oahu,US_East
2008,1,927536.4627,79.5,67.6,73.55,2,Oahu,US_East
2008,2,979909.5245,81,68.4,74.7,1,Oahu,US_East
2008,3,1013430.184,83.8,70.7,77.25,0,Oahu,US_East
2008,4,824103.4631,83.7,70.7,77.2,1,Oahu,US_East
2008,5,920294.6872,85.5,72.9,79.2,0,Oahu,US_East
2008,6,1017222.062,86.8,74.1,80.45,1,Oahu,US_East
2008,7,1021584.744,88.9,75.5,82.2,0,Oahu,US_East
2008,8,806280.9523,88.4,74.8,81.6,0,Oahu,US_East
2008,9,624571.2744,87.4,73.5,80.45,1,Oahu,US_East
2008,10,715243.6359,85.6,73.7,79.65,1,Oahu,US_East
2008,11,665317.9948,83.2,71.3,77.25,2,Oahu,US_East
2008,12,782290.9638,83.2,71.3,77.25,2,Oahu,US_East
2009,1,761886.254,66.9,52.7,59.8,2,Oahu,US_East
2009,2,808811.674,66.9,51.4,59.15,1,Oahu,US_East
2009,3,786421.9094,66.7,52.2,59.45,0,Oahu,US_East
2009,4,779403.8352,68.2,53.5,60.85,1,Oahu,US_East
2009,5,860781.9333,70.2,56.7,63.45,0,Oahu,US_East
2009,6,979023.0429,73.9,51.8,62.85,1,Oahu,US_East
2009,7,1001811.69,74.5,58.8,66.65,0,Oahu,US_East
2009,8,799365.4003,76.2,58.9,67.55,0,Oahu,US_East
2009,9,710924.273,75.6,58,66.8,1,Oahu,US_East
2009,10,693716.2712,75.1,59.8,67.45,1,Oahu,US_East
2009,11,625230.3472,72.5,56.1,64.3,2,Oahu,US_East
2009,12,802470.7589,70.1,53.7,61.9,2,Oahu,US_East
2010,1,734010.2591,69.2,54,61.6,2,Oahu,US_East
2010,2,709174.3867,68,51.7,59.85,1,Oahu,US_East
2010,3,854640.2263,69.1,52.6,60.85,0,Oahu,US_East
2010,4,719712.7477,69.7,53.4,61.55,1,Oahu,US_East
2010,5,808363.8805,71.6,55.4,63.5,0,Oahu,US_East
2010,6,1005526.579,73.3,56,64.65,1,Oahu,US_East
2010,7,1102808.555,74.2,56.5,65.35,0,Oahu,US_East
2010,8,810570.099,74.3,56.7,65.5,0,Oahu,US_East
2010,9,674454.3763,74.3,56.7,65.5,1,Oahu,US_East
2010,10,710019.3146,74,57,65.5,1,Oahu,US_East
2010,11,679484.7826,72.1,55.9,64,2,Oahu,US_East
2010,12,871798.6354,70,55.4,62.7,2,Oahu,US_East
2011,1,809737.2475,67.8,53.1,60.45,2,Oahu,US_East
2011,2,791369.1067,68.2,54.7,61.45,1,Oahu,US_East
2011,3,889226.006,69.8,54.5,62.15,0,Oahu,US_East
2011,4,730003.6813,69.7,55.3,62.5,1,Oahu,US_East
2011,5,823565.0356,71.5,56.6,64.05,0,Oahu,US_East
2011,6,978878.1142,72.1,56.4,64.25,1,Oahu,US_East
2011,7,989217.3572,73.6,56.5,65.05,0,Oahu,US_East
2011,8,799671.6214,74.6,57.1,65.85,0,Oahu,US_East
2011,9,673414.2469,74.2,56.7,65.45,1,Oahu,US_East
2011,10,734065.582,72.9,56.2,64.55,1,Oahu,US_East
2011,11,665858.7378,71,55.5,63.25,2,Oahu,US_East
2011,12,878038.7682,69.4,53.6,61.5,2,Oahu,US_East
2012,1,852000.4493,69.8,53.4,61.6,2,Oahu,US_East
2012,2,787688.0686,65.9,50.6,58.25,1,Oahu,US_East
2012,3,905787.525,68.8,53,60.9,0,Oahu,US_East
2012,4,726962.5877,69.6,53.3,61.45,1,Oahu,US_East
2012,5,896101.7751,71.4,54.1,62.75,0,Oahu,US_East
2012,6,1102623.22,71.5,55.5,63.5,1,Oahu,US_East
2012,7,1053483.185,72.6,56.2,64.4,0,Oahu,US_East
2012,8,873514.4889,74.5,57.2,65.85,0,Oahu,US_East
2012,9,666177.6586,72.2,56.5,64.4,1,Oahu,US_East
2012,10,682957.8916,73.2,57,65.1,1,Oahu,US_East
2012,11,719717.3136,71.8,54.7,63.25,2,Oahu,US_East
2012,12,889716.7553,70.5,54.6,62.55,2,Oahu,US_East
2013,1,871511.0653,68.6,52.8,60.7,2,Oahu,US_East
2013,2,788448.8391,68.8,50.3,59.55,1,Oahu,US_East
2013,3,907880.6953,67.7,51.3,59.5,0,Oahu,US_East
2013,4,765958.5314,67.6,51.9,59.75,1,Oahu,US_East
2013,5,882002.6074,71.1,56.3,63.7,0,Oahu,US_East
2013,6,1046772.668,70.2,54.8,62.5,1,Oahu,US_East
2013,7,1126124.751,74.4,57.9,66.15,0,Oahu,US_East
2013,8,886888.9614,74.9,57,65.95,0,Oahu,US_East
2013,9,660198.3207,75.6,58.2,66.9,1,Oahu,US_East
2013,10,679738.1641,73.2,58.1,65.65,1,Oahu,US_East
2013,11,671576.4521,62.2,49,55.6,2,Oahu,US_East
